thscode,time,open,high,low,close,volume,market_cap,industry,index_name
399001.SZ,2022-07-11,12798.4197,12798.4197,12514.9755,12617.2311,451243336.78,,,深证成指
399001.SZ,2022-07-12,12616.844,12657.4878,12396.9114,12439.2679,444283747.27,,,深证成指
399001.SZ,2022-07-13,12441.72,12562.951,12323.2033,12508.8858,445105516.62,,,深证成指
399001.SZ,2022-07-14,12479.2202,12695.1962,12452.1277,12602.7756,469480639.35,,,深证成指
399001.SZ,2022-07-15,12557.1519,12687.6729,12411.0076,12411.0076,505839026.06,,,深证成指
399001.SZ,2022-07-18,12456.2217,12559.0677,12304.1219,12532.651,473232609.39,,,深证成指
399001.SZ,2022-07-19,12524.5103,12569.946,12402.1058,12494.7655,485702640.26,,,深证成指
399001.SZ,2022-07-20,12551.4338,12625.6327,12518.4174,12573.1153,460614589.94,,,深证成指
399001.SZ,2022-07-21,12543.5829,12600.998,12455.193,12455.193,486417365.66,,,深证成指
399001.SZ,2022-07-22,12501.3408,12553.267,12289.1956,12394.0221,464840150.27,,,深证成指
399001.SZ,2022-07-25,12386.5515,12414.0707,12251.0785,12291.5927,433572938.82,,,深证成指
399001.SZ,2022-07-26,12308.7417,12453.1097,12266.8369,12408.56,423353036.01,,,深证成指
399001.SZ,2022-07-27,12383.0519,12439.224,12331.6974,12399.694,443864104.68,,,深证成指
399001.SZ,2022-07-28,12467.7595,12550.8979,12407.0737,12428.7225,504869926.73,,,深证成指
399001.SZ,2022-07-29,12439.4071,12460.1938,12245.2148,12266.9201,485462577.79,,,深证成指
399001.SZ,2022-08-01,12243.3271,12420.2292,12158.8516,12413.871,454766235.99,,,深证成指
399001.SZ,2022-08-02,12260.4535,12273.3666,12008.1733,12120.021,596422298.38,,,深证成指
399001.SZ,2022-08-03,12148.236,12294.876,11946.4646,11982.2567,525849017.75,,,深证成指
399001.SZ,2022-08-04,12055.3455,12103.382,11926.5136,12065.2224,428255876.83,,,深证成指
399001.SZ,2022-08-05,12088.6495,12275.9568,12051.4045,12269.213,454849809.06,,,深证成指
399001.SZ,2022-08-08,12239.8681,12304.2335,12219.0249,12302.1516,424214874.04,,,深证成指
399001.SZ,2022-08-09,12277.442,12333.3834,12235.8314,12331.0944,425183710.57,,,深证成指
399001.SZ,2022-08-10,12302.5676,12347.1499,12166.2309,12223.5137,427925374.85,,,深证成指
399001.SZ,2022-08-11,12287.7999,12475.171,12231.0785,12474.0325,488906602.16,,,深证成指
399001.SZ,2022-08-12,12453.3988,12493.7845,12417.4935,12419.3906,490390437.93,,,深证成指
399001.SZ,2022-08-15,12392.4975,12531.7657,12386.1617,12460.2212,457298527.78,,,深证成指
399001.SZ,2022-08-16,12470.6489,12553.6915,12441.9647,12470.1139,490212239.35,,,深证成指
399001.SZ,2022-08-17,12481.7051,12611.4889,12391.4453,12595.4626,511868513.56,,,深证成指
399001.SZ,2022-08-18,12557.3402,12576.618,12496.7857,12517.3202,502579424.58,,,深证成指
399001.SZ,2022-08-19,12504.4838,12521.7589,12358.5453,12358.5453,518742438.81,,,深证成指
399001.SZ,2022-08-22,12320.8752,12509.9056,12291.8225,12505.6774,463803680.57,,,深证成指
399001.SZ,2022-08-23,12481.2426,12525.0102,12405.5831,12455.1526,460671129.03,,,深证成指
399001.SZ,2022-08-24,12484.4382,12491.1739,12082.4436,12096.3922,542031758.56,,,深证成指
399001.SZ,2022-08-25,12130.7556,12159.804,11949.7627,12104.033,468367749.53,,,深证成指
399001.SZ,2022-08-26,12142.0532,12210.0125,12039.7412,12059.7068,423200607.09,,,深证成指
399001.SZ,2022-08-29,11911.1701,12044.5232,11890.487,12018.1632,395382392.38,,,深证成指
399001.SZ,2022-08-30,12013.9194,12039.1918,11904.9967,11970.7923,409453173.1,,,深证成指
399001.SZ,2022-08-31,11909.3073,11968.4557,11743.6924,11815.7927,459835902.81,,,深证成指
399001.SZ,2022-09-01,11789.8215,11888.0597,11696.5775,11712.3929,393197404.7,,,深证成指
399001.SZ,2022-09-02,11753.5999,11765.0084,11644.0274,11702.3907,371281614.42,,,深证成指
399001.SZ,2022-09-05,11667.0452,11714.4103,11597.7275,11678.6946,365345249.69,,,深证成指
399001.SZ,2022-09-06,11702.1658,11802.7071,11624.8217,11799.8076,402594158.97,,,深证成指
399001.SZ,2022-09-07,11743.4704,11894.5589,11724.2782,11849.0781,417413877.93,,,深证成指
399001.SZ,2022-09-08,11858.5255,11865.9675,11739.5713,11746.9218,395047990.83,,,深证成指
399001.SZ,2022-09-09,11780.8201,11885.4633,11750.4446,11877.7872,375617628.53,,,深证成指
399001.SZ,2022-09-13,11936.5842,11966.166,11874.1918,11923.4694,365038769.21,,,深证成指
399001.SZ,2022-09-14,11751.114,11841.1839,11703.7598,11774.7836,355327916.27,,,深证成指
399001.SZ,2022-09-15,11823.7989,11832.458,11427.506,11526.9596,443030059.56,,,深证成指
399001.SZ,2022-09-16,11492.688,11509.9825,11261.4984,11261.4984,392660433.28,,,深证成指
399001.SZ,2022-09-19,11241.7835,11318.0052,11149.9751,11207.0444,329594958.83,,,深证成指
399001.SZ,2022-09-20,11274.8579,11364.1611,11229.9105,11283.9249,320491738.43,,,深证成指
399001.SZ,2022-09-21,11245.8353,11259.3058,11117.3657,11208.5094,333907929.34,,,深证成指
399001.SZ,2022-09-22,11122.1121,11241.1233,11094.7359,11114.4282,321627172.57,,,深证成指
399001.SZ,2022-09-23,11105.7574,11146.7879,10899.5859,11006.4132,340925084.82,,,深证成指
399001.SZ,2022-09-26,10921.6433,11141.5862,10908.9645,10962.561,327208261.32,,,深证成指
399001.SZ,2022-09-27,10999.1011,11175.1179,10959.8157,11175.1179,320916907.07,,,深证成指
399001.SZ,2022-09-28,11136.1784,11136.1784,10899.6953,10899.6953,323972351.91,,,深证成指
399001.SZ,2022-09-29,11023.8272,11045.9808,10864.4922,10919.4351,314504671.5,,,深证成指
399001.SZ,2022-09-30,10925.0075,10962.2161,10777.9053,10778.6145,283223131.82,,,深证成指
399001.SZ,2022-10-10,10788.6879,10801.3393,10500.7662,10522.1155,298150773.35,,,深证成指
399001.SZ,2022-10-11,10555.0635,10617.9165,10487.6611,10577.8103,277287498.49,,,深证成指
399001.SZ,2022-10-12,10568.0115,10838.6312,10402.0581,10838.4767,347135439.52,,,深证成指
399001.SZ,2022-10-13,10762.6654,10923.9208,10737.3039,10817.6679,352459169.21,,,深证成指
399001.SZ,2022-10-14,10914.1847,11177.2288,10890.1947,11121.7151,390341469.84,,,深证成指
399001.SZ,2022-10-17,11059.2293,11173.392,11041.582,11162.2594,382488132.67,,,深证成指
399001.SZ,2022-10-18,11223.1465,11270.483,11135.465,11187.6976,388144933.39,,,深证成指
399001.SZ,2022-10-19,11154.127,11197.1488,11027.2413,11027.2413,365583538.92,,,深证成指
399001.SZ,2022-10-20,10948.4313,11126.162,10832.0853,10965.3322,375346701.16,,,深证成指
399001.SZ,2022-10-21,10955.8417,11000.3901,10875.1825,10918.9657,343830150.5,,,深证成指
399001.SZ,2022-10-24,10908.7427,11043.0283,10635.3503,10694.6128,407224611.96,,,深证成指
399001.SZ,2022-10-25,10644.6704,10760.6711,10510.9138,10639.8173,391931259.53,,,深证成指
399001.SZ,2022-10-26,10664.4291,10928.449,10657.0172,10818.3263,438412943.0,,,深证成指
399001.SZ,2022-10-27,10843.3437,10886.097,10750.1415,10750.1415,426569079.62,,,深证成指
399001.SZ,2022-10-28,10659.6958,10698.6941,10368.9128,10401.8371,440106690.05,,,深证成指
399001.SZ,2022-10-31,10304.1993,10518.3918,10301.711,10397.0413,395020256.1,,,深证成指
399001.SZ,2022-11-01,10420.9452,10734.248,10395.5591,10734.248,424965410.08,,,深证成指
399001.SZ,2022-11-02,10704.2492,10951.4532,10687.2135,10877.5058,466416166.38,,,深证成指
399001.SZ,2022-11-03,10766.2185,10877.7427,10754.2912,10840.0601,400924658.59,,,深证成指
399001.SZ,2022-11-04,10848.3001,11226.2127,10848.3001,11187.4298,466117158.0,,,深证成指
399001.SZ,2022-11-07,11184.1622,11272.8012,11127.25,11207.7307,455136443.8,,,深证成指
399001.SZ,2022-11-08,11202.439,11212.5413,11055.0784,11142.9268,399511530.48,,,深证成指
399001.SZ,2022-11-09,11149.3681,11185.5123,11049.3281,11055.2909,393693811.17,,,深证成指
399001.SZ,2022-11-10,10964.9381,10979.7053,10848.4762,10908.549,426394699.9,,,深证成指
399001.SZ,2022-11-11,11217.1088,11272.156,11085.9336,11139.7732,598274247.35,,,深证成指
399001.SZ,2022-11-14,11177.065,11260.8605,11067.8863,11113.4646,518247742.05,,,深证成指
399001.SZ,2022-11-15,11100.2315,11351.3318,11069.1481,11351.3318,503671259.16,,,深证成指
399001.SZ,2022-11-16,11336.0716,11385.8651,11220.3299,11235.5578,466187380.63,,,深证成指
399001.SZ,2022-11-17,11199.6212,11221.4545,11077.5951,11221.4545,438822708.47,,,深证成指
399001.SZ,2022-11-18,11229.1111,11310.2246,11171.1942,11180.4284,492221657.82,,,深证成指
399001.SZ,2022-11-21,11086.6852,11137.6286,11014.9583,11134.4663,420524478.93,,,深证成指
399001.SZ,2022-11-22,11113.3151,11151.9995,10960.8848,11002.9345,433756297.09,,,深证成指
399001.SZ,2022-11-23,10970.9989,11025.4787,10842.589,10972.8086,405799673.84,,,深证成指
399001.SZ,2022-11-24,11019.4732,11061.355,10927.8535,10956.6846,376262826.0,,,深证成指
399001.SZ,2022-11-25,10928.1538,10962.1381,10881.0822,10904.2658,368960495.02,,,深证成指
399001.SZ,2022-11-28,10708.5557,10833.2677,10657.8877,10829.0804,375381583.28,,,深证成指
399001.SZ,2022-11-29,10891.7233,11112.7275,10888.5368,11089.0122,469714684.64,,,深证成指
399001.SZ,2022-11-30,11071.3112,11140.4957,11044.0298,11108.4971,477400248.79,,,深证成指
399001.SZ,2022-12-01,11282.4629,11350.4846,11262.8115,11264.1573,494705771.58,,,深证成指
399001.SZ,2022-12-02,11238.4412,11312.3185,11206.7804,11219.7927,428852017.34,,,深证成指
399001.SZ,2022-12-05,11292.3395,11338.8639,11250.6226,11323.345,489374883.23,,,深证成指
399001.SZ,2022-12-06,11278.4849,11465.4141,11264.4707,11398.8201,455796410.14,,,深证成指
399001.SZ,2022-12-07,11365.9813,11504.3936,11358.6814,11418.7632,445500812.55,,,深证成指
399001.SZ,2022-12-08,11403.1905,11429.766,11343.5685,11389.7925,440019801.29,,,深证成指
399001.SZ,2022-12-09,11397.097,11511.317,11360.1496,11501.5781,464345892.44,,,深证成指
399001.SZ,2022-12-12,11453.2562,11457.0936,11392.8909,11399.1344,430329041.35,,,深证成指
399001.SZ,2022-12-13,11398.84,11400.0112,11312.0997,11323.7042,409092169.84,,,深证成指
399001.SZ,2022-12-14,11341.9583,11375.2238,11298.4349,11321.8119,406111741.12,,,深证成指
399001.SZ,2022-12-15,11306.7933,11371.1788,11269.6118,11358.1069,392689172.62,,,深证成指
399001.SZ,2022-12-16,11289.5184,11327.2698,11234.6181,11295.0274,404009946.59,,,深证成指
399001.SZ,2022-12-19,11286.6615,11329.5556,11083.8517,11124.7013,400705349.65,,,深证成指
399001.SZ,2022-12-20,11092.8579,11092.8579,10908.5263,10949.1201,328218209.64,,,深证成指
399001.SZ,2022-12-21,10966.3112,11001.1522,10872.27,10912.0895,315182794.98,,,深证成指
399001.SZ,2022-12-22,10976.5749,11034.673,10840.3016,10876.31,347408566.9,,,深证成指
399001.SZ,2022-12-23,10811.5718,10918.1788,10794.1379,10849.6368,315967227.36,,,深证成指
399001.SZ,2022-12-26,10858.3258,10996.6376,10858.3258,10978.9853,318664167.59,,,深证成指
399001.SZ,2022-12-27,11010.9295,11115.7713,11000.1099,11106.5025,347696816.1,,,深证成指
399001.SZ,2022-12-28,11055.0614,11061.1884,10975.1341,11010.5289,346226477.68,,,深证成指
399001.SZ,2022-12-29,10971.2729,11064.0244,10956.9506,10996.41,323094664.59,,,深证成指
399001.SZ,2022-12-30,11046.0664,11071.9297,11013.3224,11015.986,322540533.38,,,深证成指
399001.SZ,2023-01-03,11003.0469,11134.9614,10921.4191,11117.1303,397899643.22,,,深证成指
399001.SZ,2023-01-04,11099.1479,11149.1537,11035.7724,11095.3733,412144084.11,,,深证成指
399001.SZ,2023-01-05,11136.7707,11346.2194,11136.7707,11332.0103,410853816.39,,,深证成指
399001.SZ,2023-01-06,11327.0258,11443.4487,11314.3464,11367.7321,407144027.32,,,深证成指
399001.SZ,2023-01-09,11411.3703,11490.5947,11408.6652,11450.1472,360313472.0,,,深证成指
399001.SZ,2023-01-10,11455.6021,11526.2794,11413.9918,11506.7938,342008406.27,,,深证成指
399001.SZ,2023-01-11,11498.9698,11563.7801,11424.2545,11439.4395,349159804.16,,,深证成指
399001.SZ,2023-01-12,11470.6066,11528.927,11425.1051,11465.728,340072633.76,,,深证成指
399001.SZ,2023-01-13,11509.2051,11602.3042,11489.1866,11602.3042,331434486.2,,,深证成指
399001.SZ,2023-01-16,11612.3621,11886.9475,11612.3621,11785.7679,392756663.96,,,深证成指
399001.SZ,2023-01-17,11794.9568,11830.5767,11746.7609,11800.5529,331375769.5,,,深证成指
399001.SZ,2023-01-18,11813.3785,11855.4409,11793.3228,11810.6598,314382505.79,,,深证成指
399001.SZ,2023-01-19,11796.396,11913.2639,11763.8181,11913.2639,326621913.2,,,深证成指
399001.SZ,2023-01-20,11942.1479,11997.5262,11931.8811,11980.6201,343456691.29,,,深证成指
399001.SZ,2023-01-30,12229.3765,12246.0148,12088.2371,12097.7623,485925548.79,,,深证成指
399001.SZ,2023-01-31,12076.1392,12115.4473,11987.0115,12001.2646,445449977.31,,,深证成指
399001.SZ,2023-02-01,12034.8813,12158.1902,11984.4514,12158.1902,498656713.27,,,深证成指
399001.SZ,2023-02-02,12187.551,12208.8766,12107.5181,12131.2009,490735378.31,,,深证成指
399001.SZ,2023-02-03,12086.2833,12095.388,11904.277,12054.295,447992474.35,,,深证成指
399001.SZ,2023-02-06,11957.2702,11977.2443,11841.6694,11912.5612,424219891.59,,,深证成指
399001.SZ,2023-02-07,11936.3617,11958.2243,11864.7196,11926.8803,440822033.93,,,深证成指
399001.SZ,2023-02-08,11939.8614,11957.0107,11843.2878,11853.463,428272278.93,,,深证成指
399001.SZ,2023-02-09,11821.9576,12048.2717,11811.9824,12048.2717,442551618.42,,,深证成指
399001.SZ,2023-02-10,12031.7181,12062.1634,11917.7436,11976.8529,458163546.27,,,深证成指
399001.SZ,2023-02-13,11964.7468,12116.0404,11952.603,12113.6075,466500204.87,,,深证成指
399001.SZ,2023-02-14,12142.8348,12143.2905,12035.5515,12094.9404,448099797.57,,,深证成指
399001.SZ,2023-02-15,12103.718,12132.8039,12036.2338,12064.3775,464237084.62,,,深证成指
399001.SZ,2023-02-16,12064.0435,12163.9692,11826.7219,11907.399,603109668.06,,,深证成指
399001.SZ,2023-02-17,11894.8834,11927.1063,11713.8001,11715.7684,452502268.0,,,深证成指
399001.SZ,2023-02-20,11717.6846,11956.8941,11681.5327,11954.1276,438487046.97,,,深证成指
399001.SZ,2023-02-21,11947.6526,12004.9999,11886.2381,11968.6048,430156398.27,,,深证成指
399001.SZ,2023-02-22,11892.1395,11963.2124,11868.7936,11900.1225,369593896.47,,,深证成指
399001.SZ,2023-02-23,11895.4629,11963.1439,11829.8694,11884.3049,382701854.74,,,深证成指
399001.SZ,2023-02-24,11887.7686,11889.2351,11742.7301,11787.4527,326405501.92,,,深证成指
399001.SZ,2023-02-27,11728.0948,11781.2819,11678.7967,11701.9465,337795673.22,,,深证成指
399001.SZ,2023-02-28,11745.1586,11792.6792,11666.373,11783.7975,346662456.59,,,深证成指
399001.SZ,2023-03-01,11783.7648,11931.0976,11751.3621,11914.318,415273774.98,,,深证成指
399001.SZ,2023-03-02,11902.1696,11929.1456,11837.1212,11849.5074,430983053.39,,,深证成指
399001.SZ,2023-03-03,11862.1602,11895.974,11770.3426,11851.9177,386886331.11,,,深证成指
399001.SZ,2023-03-06,11850.8222,11862.3724,11742.1277,11842.8846,385843288.76,,,深证成指
399001.SZ,2023-03-07,11824.1712,11839.6143,11606.1943,11608.5832,408967132.47,,,深证成指
399001.SZ,2023-03-08,11566.5673,11617.9401,11534.6655,11598.2881,314567553.95,,,深证成指
399001.SZ,2023-03-09,11605.936,11637.0266,11525.2332,11579.9936,328391193.54,,,深证成指
399001.SZ,2023-03-10,11513.662,11535.5373,11437.9853,11442.5371,361217065.87,,,深证成指
399001.SZ,2023-03-13,11405.137,11511.1229,11396.6109,11505.0237,363383445.92,,,深证成指
399001.SZ,2023-03-14,11483.645,11486.5575,11282.5769,11416.5695,397559735.34,,,深证成指
399001.SZ,2023-03-15,11485.9487,11537.7238,11408.1894,11413.4325,350589630.27,,,深证成指
399001.SZ,2023-03-16,11336.7547,11381.7323,11223.0977,11237.7039,357606531.74,,,深证成指
399001.SZ,2023-03-17,11328.3726,11388.524,11245.1469,11278.0462,405882900.28,,,深证成指
399001.SZ,2023-03-20,11289.9614,11342.0269,11231.0135,11247.1347,438320664.09,,,深证成指
399001.SZ,2023-03-21,11270.0666,11427.2467,11270.0666,11427.2467,387093060.82,,,深证成指
399001.SZ,2023-03-22,11459.8289,11521.4171,11448.1914,11496.9307,445982825.16,,,深证成指
399001.SZ,2023-03-23,11457.7856,11605.2891,11442.9454,11605.2891,437895647.1,,,深证成指
399001.SZ,2023-03-24,11616.4641,11648.5382,11581.4247,11634.2202,478515087.5,,,深证成指
399001.SZ,2023-03-27,11621.923,11658.9999,11558.3799,11647.9387,494534827.01,,,深证成指
399001.SZ,2023-03-28,11637.5076,11649.1519,11548.4184,11564.4505,445848465.23,,,深证成指
399001.SZ,2023-03-29,11584.9149,11623.4253,11538.1719,11579.9147,413801868.87,,,深证成指
399001.SZ,2023-03-30,11578.3272,11656.4801,11505.5497,11651.8314,392284297.99,,,深证成指
399001.SZ,2023-03-31,11666.3079,11737.2835,11657.5713,11726.3977,399637085.07,,,深证成指
399001.SZ,2023-04-03,11751.6799,11898.7604,11751.6799,11889.4196,497823896.14,,,深证成指
399001.SZ,2023-04-04,11878.1595,11885.3839,11792.2361,11859.4765,508214233.83,,,深证成指
399001.SZ,2023-04-06,11787.3534,11874.7956,11778.8033,11866.311,454537864.61,,,深证成指
399001.SZ,2023-04-07,11867.8698,11979.5923,11858.4971,11967.7433,427697141.67,,,深证成指
399001.SZ,2023-04-10,11987.684,11992.3238,11845.884,11871.9274,478316981.97,,,深证成指
399001.SZ,2023-04-11,11866.3475,11914.3226,11819.7615,11877.1473,423094684.63,,,深证成指
399001.SZ,2023-04-12,11873.2611,11912.952,11842.2592,11883.5141,452203992.56,,,深证成指
399001.SZ,2023-04-13,11836.821,11844.3988,11727.8909,11739.8415,470307590.91,,,深证成指
399001.SZ,2023-04-14,11760.4329,11816.6764,11737.3041,11800.0939,439951634.14,,,深证成指
399001.SZ,2023-04-17,11783.6763,11855.484,11781.2933,11855.484,423633406.65,,,深证成指
399001.SZ,2023-04-18,11834.7704,11891.1121,11818.2546,11860.3994,397866670.04,,,深证成指
399001.SZ,2023-04-19,11844.3166,11844.3166,11743.8505,11760.2715,414923104.88,,,深证成指
399001.SZ,2023-04-20,11751.3836,11751.3836,11659.6529,11717.2636,433953326.81,,,深证成指
399001.SZ,2023-04-21,11729.8038,11751.4146,11450.128,11450.4349,479311978.73,,,深证成指
399001.SZ,2023-04-24,11442.3751,11452.9141,11265.7687,11317.0122,427155286.99,,,深证成指
399001.SZ,2023-04-25,11307.09,11320.4472,11034.1794,11149.0112,463773504.73,,,深证成指
